obsid,family,coordinate,fpma,fpmb,fpma_sigma,fpmb_sigma,difference_sigma,fpmb_over_fpma,status,uncertainty
30363002002,A,1,-9.65179538622225,-9.665016876132329,0.0014067368763156368,0.0014774206129269042,-6.481059972507262,,REVIEW,Statistical only; shared/relative calibration errors not included
30363002002,A,2,-10.02315688921549,-10.03639367598186,0.003208027069190405,0.0034188690425077353,-2.8233694368785778,,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,A,3,-10.494524938176239,-10.528783615217632,0.008918529406521129,0.009612289460105368,-2.612683668700248,,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,B,0,0.5485845008747491,0.549812898770478,0.0010733865099243252,0.0011277972564508177,0.7889784101457142,1.0022392136375895,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,B,1,0.28773056825588933,0.28819800891113573,0.0007621327494323458,0.0008008612815574621,0.42281548018317916,1.0016245776668076,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,B,2,0.12235578295747526,0.12255024285080865,0.0007893349968748322,0.0008413291248305776,0.16856207564672654,1.0015892987534636,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,B,3,0.041329147911886285,0.039438849467577725,0.0008135366454023474,0.0008378978235273567,-1.618589735833038,0.9542623417173111,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,C,0,-0.2802575299203182,-0.28052394824677246,0.0016068827597329504,0.0016828644170518085,-0.11449875511678446,,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,C,1,-0.47136804896074885,-0.49238993923577196,0.008998305126899258,0.009667372851228408,-1.5917108292431863,,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,C,2,-9.110781389647626,-9.12470785218735,0.0009542312579118668,0.0010004374997888898,-10.073057987251744,,REVIEW,Statistical only; shared/relative calibration errors not included
10601308002,total_observed_flux,0,2.9537136676273695e-11,2.904451226211104e-11,4.785120453199963e-13,4.844106933542805e-13,-0.7234880106420022,0.983321862929308,NO_3SIGMA_FLAG,Statistical only; shared/relative calibration errors not included
30363002002,total_observed_flux,0,7.748517359487686e-10,7.503988292750277e-10,1.7025032034699008e-12,1.7286130952307585e-12,-10.078536549703907,0.9684418250108203,REVIEW,Statistical only; shared/relative calibration errors not included
